arquivo_origem;data_extracao;numero_ata;uasg_gerenciadora;numero_item;codigo_pdm;descricao_item;fornecedor_cnpj;fornecedor_nome;codigo_unidade;nome_unidade;tipo_unidade;sigla_unidade;aceita_adesao;quantidade_registrada;saldo_adesoes;saldo_remanejamento_empenho;qtd_limite_adesao;qtd_limite_informado_compra;quantidade_empenhada;data_inclusao;data_atualizacao;data_exclusao
atas_unidades_RT_00213_2025_00222_p1.json;2026-03-04 14:46:39;00213/2025;158132;00222;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 470 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00223_p1.json;2026-03-04 14:47:25;00213/2025;158132;00223;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 560 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00223_p1.json;2026-03-04 14:47:25;00213/2025;158132;00223;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 560 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00223_p1.json;2026-03-04 14:47:25;00213/2025;158132;00223;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 560 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00224_p1.json;2026-03-04 14:47:26;00213/2025;158132;00224;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 1.000 OHMS, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 0,25 WATT;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00224_p1.json;2026-03-04 14:47:26;00213/2025;158132;00224;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 1.000 OHMS, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 0,25 WATT;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;500,00;0,00;500,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00224_p1.json;2026-03-04 14:47:26;00213/2025;158132;00224;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 1.000 OHMS, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 0,25 WATT;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00225_p1.json;2026-03-04 14:47:26;00213/2025;158132;00225;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 1K2 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00225_p1.json;2026-03-04 14:47:26;00213/2025;158132;00225;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 1K2 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00225_p1.json;2026-03-04 14:47:26;00213/2025;158132;00225;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 1K2 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00226_p1.json;2026-03-04 14:47:27;00213/2025;158132;00226;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 1K8 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00226_p1.json;2026-03-04 14:47:27;00213/2025;158132;00226;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 1K8 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00226_p1.json;2026-03-04 14:47:27;00213/2025;158132;00226;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 1K8 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00227_p1.json;2026-03-04 14:47:27;00213/2025;158132;00227;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 2K2 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00227_p1.json;2026-03-04 14:47:27;00213/2025;158132;00227;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 2K2 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00227_p1.json;2026-03-04 14:47:27;00213/2025;158132;00227;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 2K2 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00228_p1.json;2026-03-04 14:47:29;00213/2025;158132;00228;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 3K3 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00228_p1.json;2026-03-04 14:47:29;00213/2025;158132;00228;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 3K3 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00228_p1.json;2026-03-04 14:47:29;00213/2025;158132;00228;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 3K3 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00229_p1.json;2026-03-04 14:47:29;00213/2025;158132;00229;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 3K3 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00229_p1.json;2026-03-04 14:47:29;00213/2025;158132;00229;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 3K3 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00229_p1.json;2026-03-04 14:47:29;00213/2025;158132;00229;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 3K3 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00230_p1.json;2026-03-04 14:47:29;00213/2025;158132;00230;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 4K7 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00230_p1.json;2026-03-04 14:47:29;00213/2025;158132;00230;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 4K7 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00230_p1.json;2026-03-04 14:47:29;00213/2025;158132;00230;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 4K7 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00231_p1.json;2026-03-04 14:47:30;00213/2025;158132;00231;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 5K6 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00231_p1.json;2026-03-04 14:47:30;00213/2025;158132;00231;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 5K6 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00231_p1.json;2026-03-04 14:47:30;00213/2025;158132;00231;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 5K6 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00232_p1.json;2026-03-04 14:47:29;00213/2025;158132;00232;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 6K8 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00232_p1.json;2026-03-04 14:47:29;00213/2025;158132;00232;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 6K8 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00232_p1.json;2026-03-04 14:47:29;00213/2025;158132;00232;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 6K8 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00233_p1.json;2026-03-04 14:47:37;00213/2025;158132;00233;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 8K2 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00233_p1.json;2026-03-04 14:47:37;00213/2025;158132;00233;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 8K2 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00233_p1.json;2026-03-04 14:47:37;00213/2025;158132;00233;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 8K2 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00234_p1.json;2026-03-04 14:47:30;00213/2025;158132;00234;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 10.000 OHM, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 0,25 W;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00234_p1.json;2026-03-04 14:47:30;00213/2025;158132;00234;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 10.000 OHM, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 0,25 W;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;200,00;0,00;200,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00234_p1.json;2026-03-04 14:47:30;00213/2025;158132;00234;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 10.000 OHM, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 0,25 W;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00235_p1.json;2026-03-04 14:47:30;00213/2025;158132;00235;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 22.000 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00235_p1.json;2026-03-04 14:47:30;00213/2025;158132;00235;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 22.000 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00235_p1.json;2026-03-04 14:47:30;00213/2025;158132;00235;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 22.000 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00236_p1.json;2026-03-04 14:47:32;00213/2025;158132;00236;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 33.000 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00236_p1.json;2026-03-04 14:47:32;00213/2025;158132;00236;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 33.000 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00236_p1.json;2026-03-04 14:47:32;00213/2025;158132;00236;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 33.000 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00237_p1.json;2026-03-04 14:47:31;00213/2025;158132;00237;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 47.000 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00237_p1.json;2026-03-04 14:47:31;00213/2025;158132;00237;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 47.000 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00237_p1.json;2026-03-04 14:47:31;00213/2025;158132;00237;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 47.000 OHM, POTÊNCIA NOMINAL 1/4 W, TIPO FIXO, APLICAÇÃO ELETRÔNICA;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00238_p1.json;2026-03-04 14:46:38;00213/2025;158132;00238;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 82 KOHM, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 1/4 W;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00238_p1.json;2026-03-04 14:46:38;00213/2025;158132;00238;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 82 KOHM, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 1/4 W;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00238_p1.json;2026-03-04 14:46:38;00213/2025;158132;00238;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 82 KOHM, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 1/4 W;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00239_p1.json;2026-03-04 14:46:38;00213/2025;158132;00239;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 68 KOHM, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 0,5 W, TIPO FIXO;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Não;0,00;0,00;0,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00239_p1.json;2026-03-04 14:46:38;00213/2025;158132;00239;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 68 KOHM, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 0,5 W, TIPO FIXO;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158449;INST. FED. DO MS/CAMPUS CAMPO GRANDE;PARTICIPANTE;CG;Não;100,00;0,00;100,00;0,00;0,00;;08/01/2026;08/01/2026;
atas_unidades_RT_00213_2025_00239_p1.json;2026-03-04 14:46:38;00213/2025;158132;00239;00001;RESISTOR CARBONO, RESISTÊNCIA NOMINAL 68 KOHM, TOLERÂNCIA +/- 5 PER, POTÊNCIA NOMINAL 0,5 W, TIPO FIXO;34383762000136;EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;TL;Não;40,00;0,00;40,00;0,00;0,00;;08/01/2026;08/01/2026;
