arquivo_origem;data_extracao;numero_ata;numero_item;codigo_unidade;nome_unidade;tipo_participacao;quantidade_registrada;quantidade_empenhada;saldo_empenho;data_inclusao;data_atualizacao
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00069;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;6,00;6,00;0,00;;15/08/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00069;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;5,00;5,00;0,00;;15/08/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00069;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;5,00;5,00;0,00;;15/08/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00073;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;6,00;6,00;0,00;;15/08/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00073;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;10,00;10,00;0,00;;15/08/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00073;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;6,00;6,00;0,00;;15/08/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00074;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;400,00;300,00;100,00;;23/10/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00074;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1000,00;400,00;600,00;;23/10/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00074;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;1000,00;1000,00;0,00;;23/10/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00075;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;400,00;300,00;100,00;;23/10/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00075;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1000,00;1000,00;0,00;;23/10/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00075;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1000,00;400,00;600,00;;23/10/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00075;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;1000,00;1000,00;0,00;;23/10/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00076;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;400,00;300,00;100,00;;23/10/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00076;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1000,00;1000,00;0,00;;23/10/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00076;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1000,00;100,00;900,00;;23/10/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00076;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;1000,00;1000,00;0,00;;23/10/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00112;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;20,00;10,00;10,00;;15/08/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00112;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;10,00;5,00;5,00;;15/08/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00112;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;15,00;8,00;7,00;;15/08/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00113;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;2,00;2,00;0,00;;15/08/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00113;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;6,00;3,00;3,00;;15/08/2025
atas_saldos_RT_00045_2024_p1.json;2026-03-20 12:04:28;00045/2024;00113;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;2,00;2,00;0,00;;15/08/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00021;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;20,00;4,00;16,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00021;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;20,00;10,00;10,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00023;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;50,00;30,00;20,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00024;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;20,00;6,00;14,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00024;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;20,00;20,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00024;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;20,00;20,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00025;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;20,00;5,00;15,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00025;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;20,00;20,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00025;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;20,00;20,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00026;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;30,00;20,00;10,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00026;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;10,00;10,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00027;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;10,00;10,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00028;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;10,00;10,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00028;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;12,00;12,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00044;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;3,00;1,00;2,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00046;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;3,00;1,00;2,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00047;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;50,00;50,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00048;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;25,00;25,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00049;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;5,00;5,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00051;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;1,00;1,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00052;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;5,00;5,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00053;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;2,00;1,00;1,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00069;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;10,00;4,00;6,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00069;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;20,00;20,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00069;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;10,00;10,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00070;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;10,00;4,00;6,00;;02/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00070;158453;INST. FED. DO MS/CAMPUS PONTA PORA;PARTICIPANTE;10,00;10,00;0,00;;02/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00071;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;250,00;125,00;125,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00077;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;3,00;1,00;2,00;;12/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00078;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;2,00;1,00;1,00;;12/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00086;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;10,00;10,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00087;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;20,00;20,00;0,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00100;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;45,00;20,00;25,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00120;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;100,00;45,00;55,00;;31/12/2025
atas_saldos_RT_00045_2025_p1.json;2026-03-20 12:04:30;00045/2025;00121;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;3,00;1,00;2,00;;31/12/2025
atas_saldos_RT_00046_2024_p1.json;2026-03-20 12:04:29;00046/2024;00031;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;3,00;3,00;0,00;;19/06/2025
atas_saldos_RT_00046_2024_p1.json;2026-03-20 12:04:29;00046/2024;00031;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;2,00;1,00;1,00;;19/06/2025
atas_saldos_RT_00047_2025_p1.json;2026-03-17 13:59:22;00047/2025;00002;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;12,00;2,00;10,00;;19/11/2025
atas_saldos_RT_00047_2025_p1.json;2026-03-17 13:59:22;00047/2025;00004;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;12,00;2,00;10,00;;19/11/2025
atas_saldos_RT_00047_2025_p1.json;2026-03-17 13:59:22;00047/2025;00006;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;12,00;2,00;10,00;;19/11/2025
atas_saldos_RT_00047_2025_p1.json;2026-03-17 13:59:22;00047/2025;00013;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;1,00;1,00;0,00;;19/11/2025
atas_saldos_RT_00047_2025_p1.json;2026-03-17 13:59:22;00047/2025;00014;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;12,00;2,00;10,00;;19/11/2025
atas_saldos_RT_00047_2025_p1.json;2026-03-17 13:59:22;00047/2025;00017;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1,00;0,00;1,00;;08/12/2025
atas_saldos_RT_00047_2025_p1.json;2026-03-17 13:59:22;00047/2025;00018;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;12,00;0,00;12,00;;08/12/2025
atas_saldos_RT_00047_2025_p1.json;2026-03-17 13:59:22;00047/2025;00019;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1,00;0,00;1,00;;08/12/2025
atas_saldos_RT_00047_2025_p1.json;2026-03-17 13:59:22;00047/2025;00020;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;12,00;0,00;12,00;;08/12/2025
atas_saldos_RT_00047_2025_p1.json;2026-03-17 13:59:22;00047/2025;00021;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;1,00;0,00;1,00;;08/12/2025
atas_saldos_RT_00047_2025_p1.json;2026-03-17 13:59:22;00047/2025;00022;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;12,00;0,00;12,00;;08/12/2025
atas_saldos_RT_00048_2024_p1.json;2026-03-17 13:59:23;00048/2024;00037;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;1,00;1,00;0,00;;19/06/2025
atas_saldos_RT_00048_2025_p1.json;2026-03-20 12:04:31;00048/2025;00008;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;12,00;0,00;12,00;;08/12/2025
atas_saldos_RT_00048_2025_p1.json;2026-03-20 12:04:31;00048/2025;00010;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;12,00;6,00;6,00;;18/07/2025
atas_saldos_RT_00048_2025_p1.json;2026-03-20 12:04:31;00048/2025;00028;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;12,00;12,00;0,00;;20/11/2025
atas_saldos_RT_00049_2024_p1.json;2026-03-17 13:59:23;00049/2024;00032;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1,00;1,00;0,00;;15/08/2025
atas_saldos_RT_00049_2024_p1.json;2026-03-17 13:59:23;00049/2024;00032;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;2,00;1,00;1,00;;20/11/2025
atas_saldos_RT_00049_2024_p1.json;2026-03-17 13:59:23;00049/2024;00033;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;2,00;1,00;1,00;;15/08/2025
atas_saldos_RT_00049_2025_p1.json;2026-03-17 13:59:23;00049/2025;00015;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;1,00;2,00;-1,00;;18/12/2025
atas_saldos_RT_00049_2025_p1.json;2026-03-17 13:59:23;00049/2025;00016;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;12,00;24,00;-12,00;;18/12/2025
atas_saldos_RT_00050_2024_p1.json;2026-03-17 13:59:24;00050/2024;00020;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;5,00;1,00;4,00;;15/08/2025
atas_saldos_RT_00050_2025_p1.json;2026-03-17 13:59:26;00050/2025;00024;158452;INST. FED. DO MS/CAMPUS NOVA ANDRADINA;PARTICIPANTE;12,00;2,00;10,00;;02/10/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00051;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;5,00;5,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00051;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;6,00;6,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00051;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;4,00;4,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00052;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;5,00;5,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00052;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;6,00;6,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00052;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;4,00;4,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00053;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;1,00;1,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00053;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;2,00;2,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00054;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2,00;2,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00054;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;3,00;2,00;1,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00054;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;4,00;4,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00055;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;2,00;2,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00055;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;4,00;2,00;2,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00055;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;4,00;4,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00056;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;4,00;4,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00056;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;4,00;4,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00057;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;8,00;8,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00057;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;10,00;10,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00057;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;4,00;4,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00057;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;8,00;4,00;4,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00059;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;20,00;20,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00059;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;15,00;15,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00059;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;15,00;15,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00061;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;6,00;6,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00061;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;20,00;20,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00061;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;6,00;6,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00061;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;15,00;15,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00061;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;15,00;15,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00064;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;10,00;10,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00064;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;6,00;4,00;2,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00064;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;4,00;4,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00064;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;10,00;10,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00065;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;6,00;5,00;1,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00065;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;2,00;2,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00065;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;2,00;2,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00066;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;1,00;1,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00066;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;2,00;2,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00067;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;5,00;4,00;1,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00067;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;5,00;5,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00067;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;10,00;10,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00068;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;4,00;4,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00068;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;5,00;4,00;1,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00068;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;5,00;5,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00071;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;10,00;10,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00071;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;5,00;5,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00080;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;10,00;10,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00081;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;10,00;10,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00081;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;10,00;10,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00082;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;10,00;10,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00082;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;3,00;3,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00082;158454;INST. FED. DO MS/CAMPUS TRES LAGOAS;PARTICIPANTE;3,00;3,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00083;158451;INST. FED. DO MS/CAMPUS COXIM;PARTICIPANTE;10,00;10,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00086;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;6,00;6,00;0,00;;18/08/2025
atas_saldos_RT_00052_2024_p1.json;2026-03-17 13:59:26;00052/2024;00087;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;10,00;10,00;0,00;;18/08/2025
