arquivo_origem;data_extracao;numero_ata;numero_controle_pncp_ata;numero_controle_pncp_compra;id_compra;numero_item;numero_compra;ano_compra;modalidade_codigo;modalidade_nome;uasg_codigo;uasg_nome;codigo_item;codigo_pdm;nome_pdm;tipo_item;descricao_item;fornecedor_cnpj;fornecedor_nome;classificacao_fornecedor;situacao_sicaf;quantidade_homologada_item;quantidade_homologada_vencedor;quantidade_empenhada;maximo_adesao;valor_unitario;valor_total;percentual_maior_desconto;data_assinatura;data_vigencia_inicial;data_vigencia_final;item_excluido;data_inclusao;data_atualizacao
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00214/2025;10673078000120-1-000103/2025-000003;10673078000120-1-000103/2025;15813205902752025;00116;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;377649;585;LIXA;Material;LIXA, MATERIAL CARBURETO SILÍCIO, TIPO LIXA D'ÁGUA, APRESENTAÇÃO FOLHA, TIPO GRÃO 1000, COMPRIMENTO 275 MM, LARGURA 225 MM;35236131000157;GGV COMERCIAL LTDA;001;1;50,00;50,00;0,00;0,00;53,68;2684,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;08/01/2026;08/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00214/2025;10673078000120-1-000103/2025-000003;10673078000120-1-000103/2025;15813205902752025;00117;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;264893;585;LIXA;Material;LIXA, MATERIAL ÓXIDO ALUMÍNIO, TIPO LIXA D'ÁGUA, APRESENTAÇÃO FOLHA, TIPO GRÃO 1200, COMPRIMENTO 275 MM, LARGURA 225 MM, APLICAÇÃO AUTOMOTIVO;35236131000157;GGV COMERCIAL LTDA;001;1;50,00;50,00;0,00;0,00;53,68;2684,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;08/01/2026;08/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00214/2025;10673078000120-1-000103/2025-000003;10673078000120-1-000103/2025;15813205902752025;00118;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;407795;585;LIXA;Material;LIXA, MATERIAL CARBURETO SILÍCIO, TIPO LIXA D'ÁGUA, APRESENTAÇÃO FOLHA, TIPO GRÃO 1500, COMPRIMENTO 275 MM, LARGURA 225 MM, TIPO COSTADO PAPEL IMPERMEÁVEL;35236131000157;GGV COMERCIAL LTDA;001;1;50,00;50,00;0,00;0,00;53,68;2684,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;08/01/2026;08/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00214/2025;10673078000120-1-000103/2025-000003;10673078000120-1-000103/2025;15813205902752025;00173;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;607953;569;DISCO DESBASTE;Material;DISCO DESBASTE, MATERIAL ÓXIDO ALUMÍNIO, DIÂMETRO 4 1/2 POL, DIÂMETRO FURO 7/ 8 POL POL, ESPESSURA 1/4 POL. MM;35236131000157;GGV COMERCIAL LTDA;001;1;61,00;61,00;0,00;0,00;100,00;6100,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;08/01/2026;08/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00214/2025;10673078000120-1-000103/2025-000003;10673078000120-1-000103/2025;15813205902752025;00385;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;288991;584;REBOLO ABRASIVO;Material;REBOLO ABRASIVO, TIPO RETO, DIÂMETRO EXTERNO 152,40 MM, ALTURA 25,40 MM, DIÂMETRO FURO 12,70 MM, MATERIAL ABRASIVO ALUMÍNIO BORRACHA, TAMANHO GRÃO 120, CARACTERÍSTICAS ADICIONAIS GRAU N;35236131000157;GGV COMERCIAL LTDA;001;1;6,00;6,00;0,00;0,00;150,00;900,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;08/01/2026;08/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00214/2025;10673078000120-1-000103/2025-000003;10673078000120-1-000103/2025;15813205902752025;00386;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;288991;584;REBOLO ABRASIVO;Material;REBOLO ABRASIVO, TIPO RETO, DIÂMETRO EXTERNO 152,40 MM, ALTURA 25,40 MM, DIÂMETRO FURO 12,70 MM, MATERIAL ABRASIVO ALUMÍNIO BORRACHA, TAMANHO GRÃO 120, CARACTERÍSTICAS ADICIONAIS GRAU N;35236131000157;GGV COMERCIAL LTDA;001;1;6,00;6,00;0,00;0,00;182,00;1092,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;08/01/2026;08/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00214/2025;10673078000120-1-000103/2025-000003;10673078000120-1-000103/2025;15813205902752025;00387;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;481690;584;REBOLO ABRASIVO;Material;REBOLO ABRASIVO, TIPO RETO, DIÂMETRO EXTERNO 203,20 MM, ALTURA 19 MM, DIÂMETRO FURO 31,80 MM, MATERIAL ABRASIVO ÓXIDO DE ALUMÍNIO CINZA, TAMANHO GRÃO 80;35236131000157;GGV COMERCIAL LTDA;001;1;6,00;6,00;0,00;0,00;100,00;600,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;08/01/2026;08/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00214/2025;10673078000120-1-000103/2025-000003;10673078000120-1-000103/2025;15813205902752025;00388;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;479869;584;REBOLO ABRASIVO;Material;REBOLO ABRASIVO, TIPO RETO, DIÂMETRO EXTERNO 152 MM, DIÂMETRO FURO 1 1/4 POL, MATERIAL ABRASIVO ÓXIDO DE ALUMÍNIO, TAMANHO GRÃO 80;35236131000157;GGV COMERCIAL LTDA;001;1;6,00;6,00;0,00;0,00;157,76;946,56;0,00;26/12/2025;27/12/2025;27/12/2026;Não;08/01/2026;08/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00001;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;354551;690;ALICATE BICO MEIA CANA;Material;ALICATE BICO MEIA CANA, MATERIAL AÇO CROMO VANÁDIO, TIPO CABO ISOLADO, TIPO RETO, COMPRIMENTO 6 POL, CARACTERÍSTICAS ADICIONAIS LONGO, FOSTATIZADO;27180373000148;IMPRIMO 3D LTDA;001;1;34,00;34,00;0,00;0,00;120,00;4080,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00002;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;445372;702;ALICATE UNIVERSAL;Material;ALICATE UNIVERSAL, MATERIAL AÇO CROMO VANÁDIO, MATERIAL CABO PLÁSTICO, TIPO CABO ISOLADO 1.OOO VOLTS, TIPO CORTE LATERAL, COMPRIMENTO 8 POL;27180373000148;IMPRIMO 3D LTDA;001;1;36,00;36,00;0,00;0,00;65,00;2340,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00003;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;474430;8952;POLIDOR;Material;POLIDOR, ASPECTO FÍSICO SUSPENSÃO, COMPOSIÇÃO ÓXIDO DE ALUMÍNIO, APLICAÇÃO POLIMENTO METALOGRÁFICO;27180373000148;IMPRIMO 3D LTDA;001;1;3,00;3,00;0,00;0,00;374,00;1122,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00004;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;474430;8952;POLIDOR;Material;POLIDOR, ASPECTO FÍSICO SUSPENSÃO, COMPOSIÇÃO ÓXIDO DE ALUMÍNIO, APLICAÇÃO POLIMENTO METALOGRÁFICO;27180373000148;IMPRIMO 3D LTDA;001;1;3,00;3,00;0,00;0,00;373,86;1121,58;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00005;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;474430;8952;POLIDOR;Material;POLIDOR, ASPECTO FÍSICO SUSPENSÃO, COMPOSIÇÃO ÓXIDO DE ALUMÍNIO, APLICAÇÃO POLIMENTO METALOGRÁFICO;27180373000148;IMPRIMO 3D LTDA;001;1;3,00;3,00;0,00;0,00;362,66;1087,98;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00006;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;422915;11674;RESINA;Material;RESINA, ASPECTO FÍSICO PÓ, COR PRETA, COMPOSIÇÃO BÁSICA RESINA FENÓLICA, TIPO BAQUELITE;27180373000148;IMPRIMO 3D LTDA;001;1;3,00;3,00;0,00;0,00;714,58;2143,74;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00007;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;422915;11674;RESINA;Material;RESINA, ASPECTO FÍSICO PÓ, COR PRETA, COMPOSIÇÃO BÁSICA RESINA FENÓLICA, TIPO BAQUELITE;27180373000148;IMPRIMO 3D LTDA;001;1;3,00;3,00;0,00;0,00;592,43;1777,29;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00008;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;422915;11674;RESINA;Material;RESINA, ASPECTO FÍSICO PÓ, COR PRETA, COMPOSIÇÃO BÁSICA RESINA FENÓLICA, TIPO BAQUELITE;27180373000148;IMPRIMO 3D LTDA;001;1;3,00;3,00;0,00;0,00;595,02;1785,06;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00009;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;458036;12210;SOLUÇÃO;Material;SOLUÇÃO, COMPOSIÇÃO PROPANO-1,2-DIOL, PROPOXILADO E BUTANO PROPELENTE, APLICAÇÃO EMBUTIMENTO DE AMOSTRAS METALOGRÁFICAS, TIPO DESMOLDANTE, REFERÊNCIA PROPANO- CAS 25322-69-4/ BUTANO- CAS 106-97-8, CONCENTRAÇÃO PROPANO- (%): 5 A 25/BUTANO- (%): 75 A 95, APRESENTAÇÃO AEROSOL;27180373000148;IMPRIMO 3D LTDA;001;1;30,00;30,00;0,00;0,00;146,19;4385,70;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00010;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;303364;10480;PASTA ABRASIVA;Material;PASTA ABRASIVA, APRESENTAÇÃO GRÃOS, TAMANHO GRÃO 7 MICRA, APLICAÇÃO POLIMENTO METALOGRÁFICO, TIPO DIAMANTADA;27180373000148;IMPRIMO 3D LTDA;001;1;9,00;9,00;0,00;0,00;1267,02;11403,18;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00011;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;370913;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, BITOLA 2 POL, CARACTERÍSTICAS ADICIONAIS LAMINADA, MATERIAL AÇO SAE 4140;27180373000148;IMPRIMO 3D LTDA;001;1;2,00;2,00;0,00;0,00;394,14;788,28;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00012;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;365495;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, CARACTERÍSTICAS ADICIONAIS LAMINADO, MATERIAL AÇO SAE 4340, TIPO NORMALIZADO, DIÂMETRO 1 1/2 POL;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;1000,00;5000,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00013;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;437293;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, COMPRIMENTO 50 CM, CARACTERÍSTICAS ADICIONAIS TIPO: BARRA TRANSFERÊNCIA, MATERIAL AÇO CA-25 LISO, BITOLA I 25 MM;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;1500,00;7500,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00014;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464146;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, BITOLA 3/4 POL, CARACTERÍSTICAS ADICIONAIS MACIÇA, MATERIAL AÇO SAE 8620;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;162,24;811,20;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00015;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;464145;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, BITOLA 1 POL, CARACTERÍSTICAS ADICIONAIS MACIÇA, MATERIAL AÇO SAE 8620;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;645,20;3226,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00016;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;403538;3359;BARRA CHATA;Material;BARRA CHATA, MATERIAL AÇO, FORMATO SEÇÃO CHATO, COMPRIMENTO 6 M, CARACTERÍSTICAS ADICIONAIS FIXAÇÃO DE TUBULAÇÃO, LARGURA 1 1/2 POL, ESPESSURA 1/8 POL;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;366,91;1834,55;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00017;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;359414;3359;BARRA CHATA;Material;BARRA CHATA, MATERIAL AÇO CARBONO SAE 1020, FORMATO SEÇÃO CHATO, BITOLA 1/4 POL, COMPRIMENTO 6 M, LARGURA 2 POL;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;523,27;2616,35;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00018;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;397436;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO CHATA, BITOLA 1 1/2 X 3/8 POL, COMPRIMENTO 6 M, MATERIAL AÇO SAE 1020;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;586,02;2930,10;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00019;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;397436;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO CHATA, BITOLA 1 1/2 X 3/8 POL, COMPRIMENTO 6 M, MATERIAL AÇO SAE 1020;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;706,68;3533,40;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00020;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;403538;3359;BARRA CHATA;Material;BARRA CHATA, MATERIAL AÇO, FORMATO SEÇÃO CHATO, COMPRIMENTO 6 M, CARACTERÍSTICAS ADICIONAIS FIXAÇÃO DE TUBULAÇÃO, LARGURA 1 1/2 POL, ESPESSURA 1/8 POL;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;340,47;1702,35;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00021;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;627437;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, BITOLA 3/8 POL, COMPRIMENTO 6 M, MATERIAL AÇO ABNT 1020;27180373000148;IMPRIMO 3D LTDA;001;1;10,00;10,00;0,00;0,00;176,41;1764,10;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00022;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;370847;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, BITOLA 1 1/2 POL, CARACTERÍSTICAS ADICIONAIS LAMINADO, MATERIAL AÇO SAE 1020;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;1777,37;8886,85;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00023;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;360399;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO QUADRADO, BITOLA 1/2 POL, CARACTERÍSTICAS ADICIONAIS AÇO 1020;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;178,48;892,40;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00024;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;360399;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO QUADRADO, BITOLA 1/2 POL, CARACTERÍSTICAS ADICIONAIS AÇO 1020;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;383,40;1917,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00025;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;360399;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO QUADRADO, BITOLA 1/2 POL, CARACTERÍSTICAS ADICIONAIS AÇO 1020;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;421,21;2106,05;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00026;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;627437;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, BITOLA 3/8 POL, COMPRIMENTO 6 M, MATERIAL AÇO ABNT 1020;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;195,83;979,15;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00027;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;380369;3350;BARRA AÇO;Material;BARRA AÇO, BITOLA 3/8 POL, COMPRIMENTO 6 M, MATERIAL AÇO SAE 1045;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;210,74;1053,70;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00028;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;325269;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, BITOLA 1/2 POL, COMPRIMENTO 6 M, CARACTERÍSTICAS ADICIONAIS LAMINADO, MATERIAL AÇO SAE 1045;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;265,18;1325,90;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00029;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;397685;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, BITOLA 3/8 POL, COMPRIMENTO 6 M, CARACTERÍSTICAS ADICIONAIS TREFILADO, MATERIAL AÇO SAE 1045;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;183,19;915,95;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00030;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;243762;15414;BARRA ALUMÍNIO;Material;BARRA ALUMÍNIO, MATERIAL ALUMÍNIO, FORMATO SEÇÃO REDONDO, BITOLA 1 1/2 POL, COMPRIMENTO 6 M;27180373000148;IMPRIMO 3D LTDA;001;1;5,00;5,00;0,00;0,00;3900,00;19500,00;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00031;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;322183;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, BITOLA 1/2 POL, CARACTERÍSTICAS ADICIONAIS TREFILADO E LAMINADO, MATERIAL AÇO 1020;27180373000148;IMPRIMO 3D LTDA;001;1;6,00;6,00;0,00;0,00;277,20;1663,20;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
atas_itens_RT_2025_p3.json;2026-03-13 08:58:26;00212/2025;10673078000120-1-000103/2025-000004;10673078000120-1-000103/2025;15813205902752025;00032;90275;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;370878;3350;BARRA AÇO;Material;BARRA AÇO, FORMATO SEÇÃO REDONDO, BITOLA 3/4 POL, CARACTERÍSTICAS ADICIONAIS TREFILADO, MATERIAL AÇO SAE 1045;27180373000148;IMPRIMO 3D LTDA;001;1;2,00;2,00;0,00;0,00;365,28;730,56;0,00;26/12/2025;27/12/2025;27/12/2026;Não;09/01/2026;09/01/2026
