modulo;arquivo_origem;data_extracao;id_compra;numero_processo;numero_compra;numero_controle_pncp;uasg_codigo;uasg_nome;uasg_sigla;modalidade_codigo;modalidade_nome;lei_14133;amparo_legal;modo_disputa;situacao;objeto;responsavel_declaracao;cargo_declaracao;responsavel_ratificacao;cargo_ratificacao;valor_estimado;valor_homologado;data_publicacao;data_abertura_proposta;data_encerramento_proposta;data_alteracao
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002742024;23347.00225.2023-01;00274/2024;10673078000120-1-000075/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de serviço de buffet;;;;;2358,40;2358,40;16/10/2024;;;16/10/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002992024;23347.009648.2024-10;00299/2024;10673078000120-1-000077/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de Placas para Inauguração de Obras do IFMS;;;;;10250,00;10250,00;30/10/2024;;;30/10/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206003162024;23347.009186.2024-22;00316/2024;10673078000120-1-000106/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contração Assinatura de licença de uso de sistema de computador - Normas Técnicas ABNT Coleção;;;;;20840,90;20840,90;10/12/2024;;;10/12/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002032024;23347.004335.2024-67;00203/2024;10673078000120-1-000022/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de tintas para marcação oficial de quadra poliesportiva Aquisição de tintas para marcação oficial de quadra poliesportiva.;;;;;4914,56;908,57;06/05/2024;;;06/05/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002982024;23347.009648.2024-10;00298/2024;10673078000120-1-000084/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Locação de salas de evento para o 4º Módulo Lidera IFMS - Ensino, Pesquisa, Extensão e Educação à Distância;;;;;18332,00;18332,00;11/11/2024;;;11/11/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002062024;23347.004335.2024-67;00206/2024;10673078000120-1-000025/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de tintas para marcação oficial de quadra poliesportiva do IFMS campus Corumbá;;;;;4716,00;1390,00;09/05/2024;;;09/05/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002952024;23347.009365.2024-60;00295/2024;10673078000120-1-000081/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, I;Não se aplica;Divulgada no pncp;Serviço de execução de sondagem geotécnica de simples reconhecimento com ensaio SPT (Standard Penetration Test), abrangendo a perfuração de furos distribuídos de forma estratégica no terreno. O serviço inclui a coleta de amostras de solo, identificação das camadas geológicas, medição do nível do lençol freático e elaboração de laudos técnicos para subsidiar o desenvolvimento de projetos estruturais das futuras edificações no campus Paranaíba.;;;;;43100,00;43100,00;01/11/2024;;;01/11/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206000342024;23347.002647.2024-36;00034/2024;10673078000120-1-000100/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de empresas especializadas para aquisição de itens de infraestrutura para inauguração - IFMS Campus Jardim a ser realizado no dia 13 de dezembro, nas dependências do campus.;;;;;840,00;840,00;09/12/2024;;;09/12/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206003172024;23347.010779.2024-31;00317/2024;10673078000120-1-000085/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de insumos para pintura predial Processo 23347.010779.2024-31;;;;;6358,49;6358,49;12/11/2024;;;12/11/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002022024;23347.003817.2024-08;00202/2024;10673078000120-1-000021/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, I;Não se aplica;Divulgada no pncp;Contratação de empresa para prestação de serviço de reparo do ônibus institucional.;;;;;33224,14;33224,14;03/05/2024;;;03/05/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002562024;23347.001027.2024-80;00256/2024;10673078000120-1-000058/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de tapetes tipo Capachos Personalizados para as unidades do IFMS;;;;;56532,00;56532,00;05/09/2024;;;05/09/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002072024;23347.002127.2024-23;00207/2024;10673078000120-1-000027/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação layout Showtec 2024.;;;;;23945,20;18848,20;16/05/2024;;;16/05/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002102024;23347.002127.2024-23;00210/2024;10673078000120-1-000030/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Revogada;Prestação de serviço - Showtec 2024;;;;;47610000000,00;6900,00;17/05/2024;;;17/05/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002052024;23347.011592.2023-74;00205/2024;10673078000120-1-000023/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de sistema de osmose reversa para o campus Três Lagoas (contratação remanescente Dispensa 61/2023) e fracassada PNCP nº 90177.2024.;;;;;24616,14;24616,14;08/05/2024;;;08/05/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002502024;23347.006630.2024-58;00250/2024;10673078000120-1-000061/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de gráfica para impressão das provas do Processo Seletivo 2025.;;;;;12800,00;12800,00;16/09/2024;;;16/09/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002892024;23347.008530.2024-66;00289/2024;10673078000120-1-000107/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, XV;Não se aplica;Divulgada no pncp;Contratar Fundação de Apoio para realizar a gestão administrativa e Financeira de Projeto.;;;;;275200,00;;11/12/2024;;;11/12/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002962024;23347.009588.2024-27;00296/2024;10673078000120-1-000091/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, XV;Não se aplica;Divulgada no pncp;É uma iniciativa de extrema relevância para as comunidades indígenas do Cone Sul do estado de Mato Grosso do Sul. O projeto visa fortalecer a autonomia, a cultura e o bem-estar dessas comunidades por meio de ações estruturadas em torno de nove metas fundamentais, que abrangem desde a elaboração de Planos de Gestão Territorial e Ambiental (PGTAs) até atividades voltadas para a segurança alimentar, preservação cultural e infraestrutura comunitária.;;;;;6327002,74;6327002,74;28/11/2024;;;28/11/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002852024;23347.009007.2024-57;00285/2024;10673078000120-1-000078/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de camisas com a finalidade de divulgação institucional;;;;;57600,00;57600,00;31/10/2024;;;31/10/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002112024;23347.002127.2024-23;00211/2024;10673078000120-1-000031/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Prestação de Serviço - Showtec 2024;;;;;5097,00;5097,00;17/05/2024;;;17/05/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206003052024;23347.008889.2024-33;00305/2024;10673078000120-1-000125/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de ingredientes culinários e outros gêneros alimentícios para o campus Três Lagoas;;;;;21480,00;21480,00;23/12/2024;;;23/12/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206000102024;23347.000102.2024-95;00010/2024;10673078000120-1-000060/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de gás para as unidades do IFMS (Três Lagoas e Coxim);;;;;40384,65;25290,40;13/09/2024;;;16/09/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002782024;23347.008934.2024-50;00278/2024;10673078000120-1-000096/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de serviço para lançamento de cabeamento estruturado para os laboratórios de informática e salas administrativas da unidade urbana do CPNA.;;;;;39435,00;39435,00;06/12/2024;;;07/12/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002932024;23347.008853.2024-50;00293/2024;10673078000120-1-000132/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Solução para controle de acesso de pessoas às dependências do campus.;;;;;8390,00;8390,00;27/12/2024;;;27/12/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002662024;23347.008245.2024-45;00266/2024;10673078000120-1-000074/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Serviço de instalação cortinas com forro blackout, nas medidas de 2,80 x 1,40 = 282,24 m², com fornecimento de todos os materiais necessários, no Bloco F do IFMS campus Campo Grande.;;;;;57199,68;57199,68;15/10/2024;;;15/10/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206000042024;23347.000240.2024-74;00004/2024;10673078000120-1-000007/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, I;Não se aplica;Divulgada no pncp;Contratação de serviço de instalação de aparelho de ar condicionado - Campus Campo Grande;;;;;57100,00;57100,00;08/03/2024;;;08/03/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206000912025;23347.011838.2024-99;00091/2025;10673078000120-1-000002/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de gêneros alimentícios para atendimento da alimentação escolar no IFMS Campus Coxim.;;;;;5110,48;5110,48;27/12/2024;;;27/12/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002792024;23347.008931.2024-16;00279/2024;10673078000120-1-000122/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de serviço continuado de link de internet para atender os laboratórios de informática da área urbana.;;;;;48000,00;48000,00;20/12/2024;;;20/12/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002812024;23347.008471.2024-26;00281/2024;10673078000120-1-000082/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação do serviço de manutenção na prensa hidráulica (patrimônio nº 24586) do IFMS Campus CG;;;;;5000,00;4010,00;01/11/2024;;;01/11/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002512024;23347.003466.2024-27;00251/2024;10673078000120-1-000050/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de serviço não continuado para reparo de ativos de rede de dados danificados em função de oscilação elétrica e/ou descargas atmosféricas de propriedade do IFMS.;;;;;2770,00;2770,00;19/08/2024;;;19/08/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002772024;23347.000102.2024-95;00277/2024;10673078000120-1-000063/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de Gás Liquefeito de Petróleo (GLP) para uso na preparação de alimentação escolar e nas aulas práticas dos cursos vinculados ao Eixo Tecnológico Produção Alimentícia no IFMS Campus Coxim.;;;;;15094,25;13590,00;18/09/2024;;;19/09/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002922024;23347.009384.2024-96;00292/2024;10673078000120-1-000130/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de serviço não continuado do tipo manutenção da casa de vegetação com sistema de irrigação e ventilação. IFMS Campus Nova Andradina.;;;;;49900,00;49900,00;26/12/2024;;;26/12/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002632024;23347.008139.2024-61;00263/2024;10673078000120-1-000076/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de serviço para reforma das mesas do refeitório.;;;;;5400,00;5400,00;17/10/2024;;;17/10/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206002492024;23347.005922.2024-73;00249/2024;10673078000120-1-000090/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de Pá adesiva multifuncional descartável adulto para atender a enfermaria do IFMS - Campus Campo Grande.;;;;;1650,00;1650,00;27/11/2024;;;27/11/2024
LEI14133;pncp_RT_dispensa_2024_p1.json;2026-03-24 07:16:19;15813206000332024;23347.002877.2024-03;00033/2024;10673078000120-1-000033/2024;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de serviços de instalação de concertina na Sede Provisória do IFMS - Campus Naviraí;;;;;17045,00;15845,00;28/05/2024;;;28/05/2024
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002582025;23347.008442.2025-45;00258/2025;10673078000120-1-000092/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, XV;Não se aplica;Divulgada no pncp;Contratação de Fundação de Apoio para Gestão Administrativa e Financeira do projeto Envelhecer nos Territórios;;;;;600000,00;600000,00;21/10/2025;;;21/10/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206000782025;23347.007464.2024-15;00078/2025;10673078000120-1-000005/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, XV;Não se aplica;Divulgada no pncp;Contratação de Licenças para Uso de Softwares de Produtividade e Colaboração.;;;;;968869,86;968869,86;20/01/2025;;;20/01/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002052025;23347.006009.2025-75;00205/2025;10673078000120-1-000059/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, I;Não se aplica;Divulgada no pncp;Contratação para uma perícia na estrutura do prédio da Reitoria (Ceará) e elaboração de projeto estrutural e de estruturas metálicas.;;;;;56000,00;56000,00;08/07/2025;;;08/07/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002292025;23347.006489.2025-74;00229/2025;10673078000120-1-000099/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, I;Não se aplica;Divulgada no pncp;Serviço de adequações de corrimão e elaboração de PSCIP até a aprovação para atender vistoria dos bombeiros;;;;;124259,00;124259,00;05/11/2025;;;05/11/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206001932025;23347.004446.2025-54;00193/2025;10673078000120-1-000069/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de mesas de pebolim (totó) e mesas de tênis de mesa para o IFMS – Campus Campo Grande e demais unidades.;;;;;54608,64;51807,72;01/08/2025;;;01/08/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002552025;23347.007997.2025-70;00255/2025;10673078000120-1-000082/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de gêneros alimentícios para o Campus Jardim.;;;;;59023,77;59023,77;24/09/2025;;;24/09/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206001812025;23347.001276.2024-75;00181/2025;10673078000120-1-000025/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de ribbons compatíveis com o modelo de impressora de crachá EVOLIS PRIMACY II;;;;;11400,00;11400,00;21/03/2025;;;21/03/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002632025;23347.000463.2025-12;00263/2025;10673078000120-1-000075/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, I;Não se aplica;Divulgada no pncp;Contratação de empresa para manutenção preventiva e corretiva das plataformas elevatórias / elevadores do IFMS.;;;;;99386,00;82500,00;03/09/2025;;;03/09/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002692025;23347.009650.2025-61;00269/2025;10673078000120-1-000107/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, XV;Não se aplica;Divulgada no pncp;Contratação de fundação de apoio para realziar a gestão administrativa e financeira do projeto Programa Mulheres Mil Ciclo 4.;;;;;720000,00;720000,00;26/11/2025;;;26/11/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002442025;23347.007631.2025-09;00244/2025;10673078000120-1-000081/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, IX;Não se aplica;Divulgada no pncp;Contratação de Prestação de Serviços Postais para o Instituto Federal de Mato Grosso do Sul (IFMS).;;;;;55517,83;55517,83;23/09/2025;;;23/09/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002642025;23347.008879.2025-89;00264/2025;10673078000120-1-000101/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Dispensa com disputa;Divulgada no pncp;"Aquisição de Memória RAM (16GB) para 82 computadores dos laboratórios D201 e D206; 01 Impressora Térmica + Insumos para COALP-CG; e 01 Impressora Multifuncional Jato de Tinta para o NAPNE-CG.";;;;;33049,07;30629,18;14/11/2025;18/11/2025;21/11/2025;14/11/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206001622025;23347.001304.2025-35;00162/2025;10673078000120-1-000115/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Dispensa com disputa;Divulgada no pncp;Revisão ortográfica e gramatical de Língua Portuguesa (sintaxe, pontuação, acentuação, ortografia, concordância, regência, coesão, coerência, concisão, clareza, paragrafação, progressão e erros de digitação) e padronização de formato e linguagem (adequação do texto ao tipo textual, conforme normativos vigentes relacionados e orientações institucionais);;;;;15810,00;10710,00;10/12/2025;11/12/2025;16/12/2025;10/12/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206001252025;23347.001315.2025-15;00125/2025;10673078000120-1-000014/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de serviço de buffet, do tipo coffee break (PROEN).;;;;;805,90;805,90;18/02/2025;;;18/02/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002162025;23347.005096.2025-43;00216/2025;10673078000120-1-000048/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, VIII;Não se aplica;Revogada;Aquisição de gêneros alimentícios para fornecimento de alimentação escolar para o Campus Naviraí em complementação a contratação 158132-191/2025;;;;;10387,60;9790,22;06/06/2025;;;06/06/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002732025;23347.009567.2025-92;00273/2025;10673078000120-1-000094/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Dispensa com disputa;Divulgada no pncp;Aquisição de materiais para criação do laboratório de desenho técnico no IFMS Campus Nova Andradina.;;;;;31020,00;17383,52;29/10/2025;30/10/2025;05/11/2025;29/10/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206001972025;23347.013433.2023-12;00197/2025;10673078000120-1-000065/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, III, b;Não se aplica;Divulgada no pncp;Compra de painel de acabamento de estante de biblioteca - Campus Dourados;;;;;11000,00;8798,00;21/07/2025;;;21/07/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002432025;23347.007450.2025-74;00243/2025;10673078000120-1-000090/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, XV;Não se aplica;Divulgada no pncp;Contratação Fundação de Apoio para gestão administrativa e financeira do projeto Curso de Extensão em Cuidador de Idoso, via emenda parlamentar.;;;;;300000,00;300000,00;17/10/2025;;;17/10/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206001822025;23347.003484.2025-90;00182/2025;10673078000120-1-000037/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, IX;Não se aplica;Divulgada no pncp;Emissão/Renovação de certificado digital e-CNPJ tipo A3 com validade de 36 meses.;;;;;302,00;302,00;06/05/2025;;;06/05/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206001982025;23347.005570.2025-37;00198/2025;10673078000120-1-000052/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de Empresa especializada em Manutenção de Nobreak's;;;;;15000,00;13760,00;09/06/2025;;;09/06/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206901932025;23347.004446.2025-54;90193/2025;10673078000120-1-000061/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Dispensa com disputa;Divulgada no pncp;Aquisição de mesas de jogos às unidades do IFMS.;;;;;54608,64;51807,72;14/07/2025;14/07/2025;17/07/2025;14/07/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002982025;23347.008233.2025-00;00298/2025;10673078000120-1-000116/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, I;Dispensa com disputa;Divulgada no pncp;Contratação de Serviço de Engenharia, para execução de serviços de cercamento de área excedente, mediante instalação de alambrado e mourões de concreto, no Campus Coxim do IFMS.;;;;;114025,88;97998,00;10/12/2025;12/12/2025;17/12/2025;10/12/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206001852025;23347.002016.2025-06;00185/2025;10673078000120-1-000042/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de serviços para Showtec - 2025 - Promoção de Eventos;;;;;60000,00;35000,00;15/05/2025;;;15/05/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002332025;23347.007508.2025-80;00233/2025;10673078000120-1-000064/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Aquisição de materiais gráficos personalizados para atender a demanda institucionais do IFMS do Exame de Seleção 2026.;;;;;50251,41;25052,30;18/07/2025;;;29/07/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206001952025;23347.005306.2025-01;00195/2025;10673078000120-1-000045/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, XV;Não se aplica;Divulgada no pncp;Contratação de Fundação de Apoio para fazer a gestão administrativa e financeira do Evento REDITEC 2025;;;;;2280000,00;2280000,00;29/05/2025;;;29/05/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002962025;23347.011754.2025-36;00296/2025;10673078000120-1-000111/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, XV;Não se aplica;Divulgada no pncp;Contratação Fundação de Apoio para Gestão Administrativa e Financeira do Projeto CONAB - Capacitação de agricultores familiares do Mato Grosso do Sul;;;;;1237500,00;1237500,00;02/12/2025;;;02/12/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002762025;23347.009927.2025-56;00276/2025;10673078000120-1-000100/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, XV;Não se aplica;Divulgada no pncp;Contratação de Fundação de Apoio para gestão administrativa e financeira do projeto Curso de Cabeleireira em Corumbá 2025.;;;;;130932,10;130932,10;06/11/2025;;;06/11/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206901962025;23347.004387.2023-52;90196/2025;10673078000120-1-000072/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Dispensa com disputa;Divulgada no pncp;Aquisição de Balões e arcos Infláveis para atender as demandas dos campi Naviraí, Campo Grande, Dourados, Nova Andradina, Ponta Porã e Reitoria.;;;;;56847,90;46941,00;06/08/2025;06/08/2025;13/08/2025;06/08/2025
LEI14133;pncp_RT_dispensa_2025_p1.json;2026-03-24 07:16:24;15813206002492025;23347.007901.2025-73;00249/2025;10673078000120-1-000086/2025;158132;IFMS REITORIA;RT;6;Dispensa;Sim;Lei 14.133/2021, Art. 75, II;Não se aplica;Divulgada no pncp;Contratação de gráfica para prestação de serviço contínuo de impressão das provas do Processo Seletivo para ingresso nos cursos Técnicos Integrados;;;;;13000,00;13000,00;02/10/2025;;;02/10/2025
